id,speed
448,46.941708
449,43.875576
450,44.21654
451,44.73238
452,43.23118
453,41.55607
454,40.2459
455,33.262287
456,37.005493
457,45.171127
458,46.83875
459,48.615944
460,38.520073
461,27.745392
462,29.100443
463,27.441938
464,33.387947
465,40.73943
466,46.63077
467,47.572746
468,46.408592
469,45.673595
470,18.284101
471,27.627169
472,28.810701
473,23.620964
474,14.450411
475,28.746435
476,47.432224
477,45.46355
478,41.462677
479,32.573418
480,27.15612
481,21.959095
482,26.538195
483,47.884453
484,47.1338
485,46.790115
486,36.31882
487,43.200615
488,32.36233
489,12.844048
490,12.070091
491,35.81828
492,41.59478
493,47.579224
494,48.45969
495,46.89335
496,19.03347
497,24.845993
498,40.755672
499,47.621998
500,47.701916
501,48.26994
502,47.677055
503,47.096382
504,39.616764
505,32.535297
506,20.7959
507,21.550112
508,31.091019
509,43.724194
510,46.651466
511,46.45478
512,45.784
513,45.585964
514,43.884823
515,40.757053
516,41.60175
517,41.464485
518,46.77272
519,46.86512
520,17.125044
521,23.003517
522,24.919111
523,23.933182
524,14.718729
525,46.760666
526,47.44199
527,47.966915
528,46.973576
529,26.917185
530,18.433205
531,21.53942
532,18.068165
533,18.679817
534,10.917774
535,47.572006
536,29.487429
537,15.249132
538,17.515446
539,18.206562
540,12.516571
541,10.924744
542,45.181587
543,44.12708
544,47.60117
545,45.260742
546,14.037167
547,18.97772
548,18.840494
549,20.70417
550,18.078154
551,40.900017
552,40.66006
553,47.840687
554,47.837067
555,44.807575
556,26.975172
557,15.2801
558,21.039795
559,21.238253
560,16.1574
561,19.601727
562,18.108208
563,15.156084
564,10.366751
565,8.676098
566,45.332428
567,34.77584
568,37.182877
569,48.867573
570,47.84236
571,33.435867
572,41.637775
573,46.331493
574,46.80721
575,47.363632
576,46.192604
577,44.08856
578,41.570095
579,43.872963
580,44.33998
581,36.511284
582,47.087284
583,47.554928
584,15.352055
585,16.852411
586,23.060259
587,23.054178
588,17.924725
589,16.17435
590,17.75115
591,18.234257
592,45.148106
593,47.361446
594,47.999954
595,46.244286
596,44.40918
597,29.671091
598,25.429638
599,25.16596
600,14.719919
601,47.522232
602,47.405876
603,44.315697
604,13.287046
605,17.760239
606,37.612793
607,41.209877
608,47.810596
609,48.3898
610,47.427307
611,47.385517
612,44.2725
613,15.895412
614,18.900915
615,16.061676
616,17.46979
617,17.112776
618,10.476965
619,19.168692
620,41.934685
621,49.615578
622,49.16044
623,47.464832
624,46.26746
625,27.561403
626,19.147097
627,16.056505
628,17.006727
629,9.205418
630,24.335346
631,48.600132
632,46.919796
633,46.74723
634,41.406845
635,25.811766
636,21.489231
637,47.02409
638,48.258255
639,46.397385
640,40.55446
641,42.242603
642,41.29251
643,40.309082
644,37.699863
645,36.26769
646,37.455082
647,47.195393
648,47.028027
649,47.317738
650,46.54355
651,17.506939
652,18.000538
653,10.287514
654,22.58075
655,47.248333
656,47.749847
657,47.31538
658,46.746277
659,46.38495
660,44.2262
661,15.345295
662,22.789162
663,18.420183
664,18.645208
665,17.699274
666,19.704977
667,10.497396
668,43.902237
669,39.342487
670,43.832912
671,47.649345
672,44.592957
673,23.155466
674,16.267645
675,35.950184
676,48.266853
677,47.417732
678,47.155735
679,13.448273
680,22.016706
681,21.281519
682,20.01069
683,18.229183
684,44.523113
685,47.38668
686,47.50326
687,47.16482
688,45.67686
689,24.66484
690,14.596941
691,21.0771
692,15.268377
693,15.704868
694,48.2732
695,47.919415
696,40.315342
697,28.243355
698,24.511433
699,19.522924
700,17.390932
701,19.063036
702,40.052063
703,44.980045
704,47.617466
705,47.09482
706,46.025467
707,45.67851
708,42.629658
709,39.87877
710,39.694324
711,40.511345
712,41.963108
713,40.43129
714,38.285683
715,44.969566
716,38.542233
717,44.25591
718,47.0775
719,30.143652
720,12.902552
721,11.748301
722,9.92824
723,41.56916
724,44.825603
725,46.919655
726,46.345406
727,28.24
728,16.702818
729,15.199627
730,9.227154
731,42.38744
732,47.27594
733,48.19489
734,43.71778
735,11.712553
736,13.232809
737,13.915184
738,13.522802
739,7.182756
740,32.95981
741,41.80445
742,47.632977
743,48.45966
744,48.206844
745,30.212484
746,17.842558
747,22.676975
748,22.803265
749,17.236567
750,17.220877
751,16.36083
752,38.74089
753,48.855427
754,48.658947
755,47.05446
756,47.16851
757,13.460175
758,17.61232
759,18.012938
760,18.353405
761,9.247919
762,23.12078
763,45.16066
764,34.77584
765,37.403973
766,48.536816
767,47.786823
768,42.150826
769,20.230225
770,19.434515
771,18.229774
772,33.12185
773,46.2462
774,46.878407
775,46.802727
776,46.025467
777,46.840233
778,42.09228
779,35.864132
780,47.012863
781,47.02827
782,47.264095
783,14.798075
784,16.46917
785,17.402227
786,15.706614
787,16.437841
788,9.392588
789,25.220425
790,47.412724
791,47.95488
792,46.747345
793,47.850193
794,20.803507
795,23.28882
796,16.528658
797,9.659588
798,25.540071
799,47.432102
800,29.034372
801,13.005222
802,16.642178
803,15.029648
804,15.80825
805,12.058449
806,34.28026
807,42.60081
808,47.29166
809,47.32022
810,47.390293
811,47.054695
812,30.322514
813,12.478695
814,18.333303
815,20.95619
816,15.061415
817,44.315907
818,35.10029
819,49.37023
820,47.417294
821,32.69309
822,38.349598
823,25.900314
824,25.4296
825,25.621855
826,49.00828
827,47.021976
828,37.91028
829,34.458508
830,35.656746
831,31.604195
832,42.72835
833,39.20475
834,46.951473
835,47.086277
836,43.623558
837,41.53957
838,35.77988
839,34.502037
840,47.73942
841,48.1887
842,47.388794
843,40.81617
844,29.148804
845,24.024931
846,34.640507
847,39.122417
848,47.34396
849,47.823593
850,47.58843
851,17.04426
852,25.96799
853,25.95642
854,16.37763
855,22.960888
856,23.673609
857,41.451057
858,42.726635
859,47.997116
860,47.290436
861,47.286556
862,16.398016
863,24.830288
864,21.870193
865,16.602617
866,26.292625
867,45.169205
868,40.536278
869,49.055027
870,47.374264
871,34.077602
872,29.891516
873,26.46215
874,45.29349
875,45.234486
876,48.69395
877,48.427776
878,47.4494
879,19.281921
880,9.625702
881,9.117859
882,23.23395
883,45.18785
884,38.70163
885,47.548637
886,48.282665
887,47.234715
888,47.480362
889,47.073627
890,43.580505
891,31.43128
892,28.881783
893,22.226597
894,38.16847
895,47.52016
896,45.317238
897,43.74412
898,42.129852
899,41.854336
900,45.483467
901,47.466045
902,46.001923
903,27.71441
904,14.677507
905,17.757961
906,24.19598
907,19.964382
908,17.25027
909,11.172665
910,34.941555
911,43.65755
912,46.730713
913,46.673557
914,46.449375
915,23.095371
916,23.608725
917,17.179598
918,18.932713
919,14.49276
920,47.349316
921,47.950783
922,47.433735
923,13.53459
924,20.633305
925,19.962814
926,14.965895
927,17.425116
928,11.109064
929,8.732658
930,20.563753
931,36.512165
932,46.367798
933,47.45522
934,13.24102
935,17.44489
936,17.34389
937,16.916052
938,11.345417
939,21.124168
940,44.04615
941,48.519207
942,48.489586
943,47.05446
944,47.243755
945,29.920849
946,13.7815075
947,22.52452
948,22.367977
949,16.9583
950,40.2992
951,46.852203
952,48.096577
953,46.674488
954,39.891476
955,22.963812
956,25.15003
957,16.021276
958,41.344337
959,36.94427
960,44.674244
961,46.56395
962,47.427593
963,46.489788
964,43.89516
965,40.757053
966,39.87877
967,39.694324
968,40.511345
969,42.211452
970,37.78921
971,40.551006
972,46.874477
973,14.288155
974,16.852411
975,21.716766
976,16.017735
977,15.703075
978,19.3916
979,13.353386
980,10.506248
981,23.068825
982,43.89613
983,47.361446
984,48.341686
985,46.807804
986,26.164522
987,17.51467
988,15.815311
989,9.223679
990,36.430416
991,44.65134
992,48.94174
993,47.302246
994,47.2983
995,47.160904
996,27.986181
997,13.34387
998,15.467699
999,22.401592
1000,18.500282
1001,17.361755
1002,16.09637
1003,7.780771
1004,19.416025
1005,43.173424
1006,47.97485
1007,46.789223
1008,44.93543
1009,29.246399
1010,16.10797
1011,18.907522
1012,13.390947
1013,10.296383
1014,42.315662
1015,47.80202
1016,47.299114
1017,28.925299
1018,15.7796135
1019,24.461477
1020,16.00357
1021,15.414095
1022,8.731575
1023,36.711754
1024,44.228104
1025,36.51503
1026,47.911777
1027,29.869654
1028,21.614216
1029,17.272318
1030,20.172995
1031,20.014797
1032,19.531122
1033,41.647976
1034,39.136242
1035,44.65706
1036,46.75326
1037,47.176727
1038,42.074482
1039,40.30731
1040,40.567616
1041,39.871452
1042,37.608772
1043,36.06431
1044,44.529724
1045,35.936726
1046,36.572433
1047,47.174564
1048,46.844566
1049,46.875847
1050,29.656761
1051,23.602757
1052,15.7360325
1053,8.316082
1054,43.584473
1055,48.127316
1056,47.576496
1057,46.39213
1058,44.339993
1059,13.750736
1060,19.224346
1061,16.118063
1062,9.887117
1063,38.444675
1064,44.327965
1065,40.16648
1066,48.9682
1067,47.2818
1068,47.950783
1069,47.290436
1070,47.051632
1071,44.144978
1072,13.104528
1073,15.445402
1074,13.272667
1075,18.591364
1076,37.506207
1077,48.010887
1078,45.921677
1079,13.803511
1080,14.991362
1081,17.583002
1082,17.827898
1083,12.240969
1084,44.686287
1085,36.377934
1086,42.987972
1087,47.016342
1088,17.18528
1089,9.815348
1090,34.194557
1091,38.26094
1092,47.80759
1093,47.671497
1094,46.598434
1095,41.55272
1096,27.784042
1097,23.86019
1098,16.34175
1099,18.679249
1100,18.549677
1101,30.38169
1102,41.213196
1103,38.740818
1104,34.611744
1105,35.821156
1106,47.226276
1107,46.096973
1108,42.939453
1109,42.95657
1110,41.817753
1111,38.844395
1112,36.79011
1113,43.19631
1114,44.298454
1115,47.194614
1116,46.81851
1117,46.916344
1118,26.263567
1119,20.507397
1120,38.335545
1121,40.746883
1122,42.050945
1123,49.140553
1124,45.317345
1125,31.263235
1126,29.86532
1127,29.105133
1128,35.874744
1129,40.222404
1130,44.806103
1131,48.03492
1132,46.94036
1133,44.308956
1134,27.51519
1135,15.433119
1136,19.477633
1137,17.668816
1138,20.516697
1139,12.623871
1140,45.457058
1141,41.105736
1142,47.83807
1143,48.64328
1144,47.360157
1145,28.482244
1146,22.416601
1147,17.964952
1148,46.754185
1149,44.6967
1150,13.005354
1151,22.05984
1152,21.238253
1153,16.1574
1154,18.260422
1155,13.093092
1156,9.117859
1157,19.970074
1158,39.133465
1159,36.68963
1160,46.91754
1161,47.636196
1162,48.59077
1163,47.265953
1164,26.631826
1165,21.906622
1166,21.460741
1167,17.244068
1168,44.80996
1169,47.085224
1170,44.665604
1171,40.811253
1172,36.95134
1173,36.268486
1174,44.32065
1175,46.763447
1176,47.191914
1177,30.959948
1178,14.677507
1179,16.707735
1180,18.004734
1181,22.799324
1182,12.551331
1183,44.929447
1184,43.06467
1185,47.109066
1186,46.746277
1187,46.162785
1188,26.878063
1189,16.494793
1190,15.75209
1191,17.753391
1192,38.283993
1193,45.218464
1194,48.054417
1195,47.290436
1196,47.051632
1197,44.308956
1198,26.886639
1199,43.146122
1200,48.428383
1201,47.999336
1202,43.77118
1203,13.973293
1204,20.700544
1205,18.190638
1206,19.214525
1207,7.232343
1208,16.270538
1209,34.79859
1210,47.10679
1211,45.168976
1212,20.50891
1213,18.711592
1214,17.368643
1215,15.935722
1216,47.391205
1217,48.22191
1218,46.847946
1219,42.33259
1220,24.190662
1221,20.7959
1222,18.960451
1223,21.256283
1224,20.014797
1225,19.108973
1226,15.781614
1227,40.06487
1228,36.54525
1229,35.13022
1230,47.79432
1231,47.15548
1232,40.64016
1233,42.57754
1234,39.86068
1235,47.37467
1236,14.618391
1237,20.656673
1238,17.16957
1239,14.528221
1240,23.579086
1241,45.461216
1242,40.269352
1243,44.709137
1244,48.23125
1245,47.106316
1246,15.734629
1247,23.03995
1248,24.085117
1249,12.779362
1250,45.438057
1251,48.850456
1252,47.46427
1253,47.473045
1254,24.71219
1255,16.228
1256,15.824865
1257,40.8339
1258,47.305206
1259,47.150307
1260,46.788826
1261,44.93543
1262,29.315516
1263,20.58963
1264,16.971289
1265,19.185396
1266,17.46979
1267,15.786589
1268,20.307686
1269,48.265766
1270,47.909164
1271,48.467056
1272,45.626335
1273,13.171087
1274,15.015198
1275,17.400753
1276,18.299328
1277,13.050871
1278,20.846424
1279,37.08049
1280,44.49705
1281,37.362667
1282,45.64761
1283,46.60931
1284,47.056007
1285,23.58627
1286,24.967928
1287,20.495077
1288,21.121468
1289,17.595062
1290,37.55522
1291,47.196117
1292,46.38981
1293,43.245037
1294,42.028603
1295,42.356773
1296,41.87519
1297,36.280663
1298,44.845104
1299,46.856873
1300,46.528145
1301,44.403397
1302,22.301975
1303,16.123865
1304,24.54818
1305,46.301197
1306,47.637005
1307,47.511143
1308,46.796436
1309,39.927597
1310,28.862007
1311,30.45702
1312,25.828152
1313,26.399023
1314,20.181751
1315,33.902225
1316,40.305172
1317,39.890606
1318,44.41764
1319,46.856007
1320,47.51905
1321,44.86353
1322,14.752689
1323,16.36813
1324,19.742373
1325,24.32414
1326,48.1588
1327,22.443392
1328,20.4624
1329,17.46979
1330,16.247612
1331,9.092457
1332,21.446623
1333,38.981987
1334,39.348312
1335,47.95756
1336,46.825306
1337,45.353775
1338,15.226236
1339,20.386885
1340,21.324818
1341,21.864262
1342,48.675552
1343,47.298073
1344,42.643955
1345,29.168432
1346,26.651064
1347,20.329458
1348,18.112343
1349,41.81117
1350,40.025635
1351,38.60825
1352,40.2049
1353,35.491875
1354,40.631573
1355,37.40295
1356,42.597527
1357,37.728283
1358,47.026814
1359,28.095898
1360,30.86106
1361,20.81375
1362,16.992332
1363,16.497602
1364,17.76768
1365,13.353386
1366,12.320375
1367,43.01979
1368,47.21654
1369,25.912031
1370,26.52766
1371,17.382685
1372,9.394117
1373,35.46601
1374,47.323414
1375,47.269627
1376,47.96711
1377,25.709955
1378,17.347551
1379,41.14973
1380,42.305836
1381,47.145164
1382,18.124508
1383,8.114498
1384,38.309498
1385,44.480076
1386,42.43975
1387,47.672775
1388,48.40795
1389,46.381138
1390,13.573072
1391,15.308506
1392,19.494915
1393,15.457666
1394,16.023567
1395,10.483545
1396,43.602272
1397,47.951023
1398,47.58203
1399,47.8689
1400,20.050627
1401,21.65732
1402,45.76156
1403,45.584667
1404,45.734955
1405,42.719826
1406,40.948692
1407,41.24947
1408,45.110832
1409,42.91129
1410,44.050915
1411,44.69185
1412,46.66476
1413,47.4289
1414,10.058556
1415,22.198275
1416,38.549675
1417,47.254604
1418,46.746277
1419,46.93436
1420,15.394484
1421,23.03995
1422,21.02821
1423,14.07196
1424,16.317179
1425,13.042196
1426,10.401575
1427,23.487797
1428,40.16197
1429,47.241608
1430,47.950783
1431,47.290436
1432,47.051632
1433,43.730736
1434,18.448477
1435,15.32316
1436,17.243593
1437,19.331276
1438,13.931082
1439,18.401411
1440,36.512165
1441,45.20943
1442,46.533756
1443,47.1821
1444,43.64201
1445,25.850626
1446,15.778353
1447,43.040108
1448,46.79008
1449,45.100494
1450,28.197063
1451,13.342691
1452,15.196365
1453,16.363045
1454,9.961378
1455,38.568768
1456,37.001118
1457,48.045895
1458,47.468742
1459,46.45129
1460,23.153318
1461,16.883928
1462,21.352959
1463,36.111286
1464,44.62363
1465,46.714233
1466,47.04009
1467,45.526962
1468,42.454647
1469,41.609013
1470,41.40899
1471,40.942165
1472,47.422768
1473,46.55258
1474,13.600941
1475,15.047136
1476,19.040888
1477,11.376312
1478,37.994545
1479,38.5982
1480,47.127815
1481,46.746277
1482,46.914043
1483,29.59531
1484,22.65678
1485,25.308107
1486,22.17461
1487,14.653334
1488,11.741671
1489,10.401575
1490,21.627514
1491,34.600754
1492,47.77757
1493,47.290436
1494,47.051632
1495,43.61028
1496,19.877462
1497,19.467052
1498,14.381348
1499,7.6579337
1500,20.563753
1501,36.512165
1502,45.19267
1503,48.47195
1504,46.883068
1505,44.905315
1506,13.594776
1507,18.216919
1508,21.364449
1509,18.239325
1510,16.916052
1511,11.619299
1512,9.761948
1513,37.633427
1514,44.066483
1515,37.016953
1516,44.84039
1517,20.281857
1518,8.156809
1519,37.254677
1520,36.751858
1521,46.889984
1522,46.962692
1523,26.67089
1524,24.551954
1525,22.869274
1526,22.423836
1527,19.476776
1528,40.4825
1529,31.16374
1530,44.87326
1531,46.677467
1532,37.33484
1533,42.632866
1534,44.265503
1535,44.310303
1536,35.221992
1537,47.779366
1538,47.29085
1539,48.424126
1540,47.188324
1541,44.073925
1542,28.665867
1543,27.202734
1544,29.62176
1545,28.042343
1546,27.97118
1547,40.3011
1548,47.288284
1549,47.95488
1550,46.59057
1551,44.914997
1552,28.259142
1553,22.62368
1554,20.73902
1555,16.09099
1556,9.516466
1557,21.627514
1558,37.16713
1559,47.712288
1560,48.800316
1561,47.263474
1562,48.052155
1563,12.4553795
1564,17.16507
1565,9.952179
1566,8.732658
1567,22.062277
1568,45.38138
1569,47.199413
1570,21.979946
1571,22.803265
1572,17.23696
1573,18.028364
1574,10.460718
1575,20.733194
1576,44.35022
1577,42.410255
1578,47.87924
1579,48.44217
1580,46.8726
1581,45.100494
1582,24.518768
1583,14.97197
1584,12.464388
1585,9.732374
1586,39.7068
1587,44.228104
1588,34.77584
1589,36.888054
1590,47.625866
1591,47.43137
1592,46.794735
1593,41.18436
1594,28.838318
1595,19.615671
1596,15.295612
1597,36.51922
1598,41.57667
1599,35.366528
1600,46.01245
1601,46.014652
1602,45.607994
1603,43.50238
1604,37.893715
1605,36.208157
1606,41.76431
1607,40.493454
1608,32.478188
1609,46.97096
1610,47.09488
1611,46.832394
1612,45.631516
1613,16.606756
1614,18.180958
1615,17.75115
1616,16.196985
1617,36.72547
1618,41.745995
1619,47.361446
1620,47.95488
1621,46.747345
1622,47.16311
1623,46.11042
1624,44.40918
1625,26.67879
1626,15.756832
1627,23.03995
1628,24.158762
1629,15.235407
1630,11.398718
1631,47.570484
1632,48.70241
1633,47.2818
1634,47.57812
1635,46.779728
1636,43.874554
1637,15.076662
1638,22.194403
1639,22.7757
1640,16.917347
1641,9.3263
1642,20.563753
1643,38.131557
1644,42.65421
1645,47.124077
1646,48.104034
1647,46.66106
1648,15.331684
1649,16.253859
1650,20.139761
1651,18.14323
1652,9.925028
1653,21.849333
1654,37.45881
1655,37.701336
1656,48.59987
1657,44.285896
1658,15.370771
1659,21.039795
1660,21.238253
1661,16.82354
1662,16.742668
1663,16.605724
1664,16.526335
1665,35.595562
1666,46.77378
1667,41.55272
1668,27.784042
1669,24.532133
1670,24.273518
1671,16.566774
1672,39.272358
1673,34.611744
1674,34.79926
1675,45.012707
1676,46.933
1677,45.91278
1678,36.128563
1679,44.660305
1680,44.67493
1681,46.621883
1682,47.606915
1683,47.31561
1684,37.765823
1685,32.21468
1686,33.194145
1687,26.531761
1688,30.594755
1689,29.986507
1690,21.732859
1691,33.0303
1692,43.314552
1693,39.26902
1694,46.591473
1695,46.588337
1696,44.73757
1697,13.340788
1698,21.076622
1699,20.887794
1700,43.786274
1701,47.01472
1702,28.288677
1703,13.34387
1704,15.418133
1705,20.32023
1706,18.836908
1707,10.202593
1708,22.257954
1709,40.092606
1710,43.36007
1711,48.420826
1712,48.342247
1713,45.128563
1714,22.17842
1715,20.253374
1716,18.613081
1717,12.735672
1718,45.262333
1719,42.36923
1720,48.25853
1721,46.600174
1722,44.070553
1723,22.611698
1724,14.995434
1725,21.464901
1726,39.300945
1727,44.600918
1728,47.898087
1729,39.81104
1730,22.299976
1731,16.683874
1732,42.828262
1733,46.96401
1734,47.120758
1735,46.304108
1736,42.710213
1737,37.51854
1738,39.672836
1739,44.05816
1740,40.326916
1741,39.885925
1742,36.07375
1743,44.333824
1744,33.578064
1745,42.786896
1746,14.272659
1747,15.286369
1748,20.709105
1749,36.82765
1750,38.471382
1751,47.162037
1752,47.845787
1753,16.152126
1754,22.50829
1755,19.767317
1756,20.536942
1757,42.08297
1758,47.428753
1759,47.278656
1760,47.950783
1761,47.274662
1762,44.649124
1763,14.514681
1764,16.968851
1765,20.517641
1766,23.199196
1767,48.411186
1768,47.062122
1769,47.17832
1770,24.501806
1771,21.602184
1772,20.195969
1773,48.93292
1774,47.756485
1775,48.520588
1776,47.05446
1777,46.671276
1778,11.637468
1779,15.39451
1780,17.778028
1781,16.464638
1782,24.143896
1783,37.08049
1784,42.566864
1785,45.126896
1786,40.215393
1787,27.744684
1788,24.72014
1789,18.092056
1790,21.7158
1791,26.284647
1792,19.108973
1793,16.919062
1794,40.33067
1795,39.00873
1796,35.33581
1797,44.8759
1798,46.101246
1799,45.728878
1800,44.43498
1801,42.66998
1802,46.042072
1803,37.15264
1804,38.52756
1805,39.885925
1806,36.006535
1807,43.19631
1808,44.10343
1809,46.95315
1810,47.203075
1811,44.9098
1812,45.317337
1813,44.370075
1814,15.082079
1815,19.561563
1816,21.171333
1817,20.069643
1818,23.908714
1819,40.78058
1820,43.005756
1821,47.3621
1822,46.51254
1823,15.57966
1824,16.159462
1825,21.337572
1826,19.534262
1827,24.095642
1828,26.260351
1829,44.669376
1830,37.458126
1831,48.768517
1832,46.57979
1833,43.362442
1834,30.055202
1835,16.524387
1836,22.194403
1837,18.68042
1838,14.829006
1839,16.210705
1840,20.791613
1841,37.91997
1842,37.90595
1843,44.965332
1844,20.556307
1845,18.190638
1846,18.693838
1847,9.711056
1848,39.777336
1849,47.665386
1850,46.996113
1851,45.320347
1852,19.043432
1853,23.5201
1854,22.72482
1855,18.388641
1856,16.86702
1857,39.663155
1858,32.779194
1859,47.844975
1860,47.11459
1861,26.094032
1862,26.963268
1863,25.884405
1864,22.600237
1865,47.043415
1866,47.089466
1867,46.272408
1868,42.66998
1869,43.226143
1870,37.73514
1871,36.338257
1872,43.32376
